C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-026_2_2-anger.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-026_2_3-anger.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-026_3_3-anger.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-026_3_4-anger.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-026_5_1-contempt.jpg,6
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-026_6_1-contempt.jpg,6
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-026_7_3-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-028_4_1-contempt.jpg,6
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-028_4_3-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-028_4_4-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-030_1_1-anger.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-030_1_2-anger.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-030_5_1-anger.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-031_3_1-anger.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-032_3_1-anger.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-032_3_2-anger.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-032_4_2-anger.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-032_6_1-sadness.jpg,3
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-033_1_3-happiness.jpg,5
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-033_1_4-sadness.jpg,3
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-033_1_5-anger.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-033_2_1-anger.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-033_2_2-anger.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-034_3_1-anger.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-034_7_2-anger.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-034_7_3-anger.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-035_1_1-anger.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-035_4_1-anger.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-035_4_2-anger.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-035_5_2-sadness.jpg,3
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-035_5_3-fear.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-035_6_3-fear.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-035_7_1-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-035_7_2-contempt.jpg,6
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-036_7_3-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/samm-037_3_2-anger.jpg,1
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s1_04-1-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s1_06-1-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s1_07-1-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s1_32-1-fear.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s1_44-1-happiness.jpg,5
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s1_44-2-happiness.jpg,5
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s2_04-1-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s2_08-1-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s2_09-1-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s2_14-1-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_02-1-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_06-1-happiness.jpg,5
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_11-1-happiness.jpg,5
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_12-1-happiness.jpg,5
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_12-2-happiness.jpg,5
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_14-1-sadness.jpg,3
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_14-2-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_14-3-sadness.jpg,3
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_15-1-sadness.jpg,3
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_15-2-happiness.jpg,5
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_15-3-sadness.jpg,3
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_16-1-sadness.jpg,3
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_16-2-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_20-1-fear.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_29-1-fear.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_29-2-fear.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_30-1-sadness.jpg,3
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_31-1-fear.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_35-1-happiness.jpg,5
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_37-1-happiness.jpg,5
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_37-2-sadness.jpg,3
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_40-1-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_40-2-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_41-1-fear.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_41-2-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_41-3-happiness.jpg,5
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_41-4-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_41-5-happiness.jpg,5
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_41-6-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_43-1-fear.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_47-1-fear.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_47-2-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_47-3-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_48-1-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_48-2-fear.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_52-1-happiness.jpg,5
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_52-2-happiness.jpg,5
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s3_52-3-fear.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s4_02-1-happiness.jpg,5
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s4_09-1-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s4_11-1-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s4_14-1-happiness.jpg,5
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s4_15-1-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s4_16-1-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s4_20-1-sadness.jpg,3
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s4_31-1-fear.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s4_32-1-fear.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s4_36-1-happiness.jpg,5
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s4_43-1-happiness.jpg,5
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s4_44-1-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s4_50-1-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s4_50-2-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s4_50-3-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s4_53-1-fear.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s4_53-2-fear.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s4_54-1-disgust.jpg,0
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s4_57-1-fear.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s5_24-1-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s5_63-1-fear.jpg,2
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s6_22-1-surprise.jpg,4
C:/Users/User/Documents/UKM/Project/Dataset/Consolidated Dataset/pre-proc/smic-s6_45-1-surprise.jpg,4
